departureAirport,arrivalAirport,airline,prices
680fbfe80055693b54898deb,680fbfe80055693b54898d23,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d23,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d29,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d29,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d29,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d29,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d2f,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d2f,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d2f,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d2f,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d37,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d37,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d37,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d37,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d3d,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d3d,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d3d,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d3d,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d43,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d43,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d43,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d43,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d49,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d49,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d49,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d49,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d4f,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d4f,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d4f,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d4f,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d55,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d55,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d55,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d55,6815880037a8f74006d527da,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d5b,6815880037a8f74006d527d7,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d5b,6815880037a8f74006d527d8,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
680fbfe80055693b54898deb,680fbfe80055693b54898d5b,6815880037a8f74006d527d9,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
